question_type;scene_number;seed;question;answer;question_object_ids;container_id
existence;11;105417650;Do we have any apples?;False;[9];36;
existence;11;98129935;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;13;385796936;Is there a tomato in the room?;False;[6];36;
existence;13;360775265;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;13;761147679;Do we have any potatoes?;True;[2];36;
existence;13;47413817;Is there a potato somewhere in the room?;False;[2];36;
existence;13;858953213;Is there an egg in the room?;True;[5];36;
existence;13;685798741;Is there an egg in the room?;False;[5];36;
existence;13;636046918;Is there a knife somewhere in the room?;True;[10];36;
existence;13;835602969;Please tell me if there is a knife somewhere in the room.;False;[10];36;
existence;14;836537990;Is there a plate somewhere in the room?;True;[4];36;
existence;14;882184312;Please tell me if there is a plate somewhere in the room.;False;[4];36;
existence;14;278530142;Is there a spoon somewhere nearby?;True;[1];36;
existence;14;152218725;Do we have any spoons?;False;[1];36;
existence;14;226766342;Is there a potato in the room?;True;[2];36;
existence;14;328494738;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;14;346954440;Is there a tomato somewhere in the room?;True;[6];36;
existence;14;562743012;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;16;28583348;Do we have any knives?;True;[10];36;
existence;16;332430026;Is there a knife in the room?;False;[10];36;
existence;16;533164344;I think a plate is in the room. Is that correct?;False;[4];36;
existence;16;542347077;Do we have any plates?;True;[4];36;
existence;16;986873806;I think a fork is in the room. Is that correct?;True;[3];36;
existence;16;556611920;Please tell me if there is a fork somewhere in the room.;False;[3];36;
existence;16;556107414;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;16;750063722;Is there an egg in the room?;True;[5];36;
existence;17;76305162;Is there an apple somewhere in the room?;True;[9];36;
existence;17;897897196;Is there an apple somewhere in the room?;False;[9];36;
existence;17;533073123;Is there a knife somewhere nearby?;True;[10];36;
existence;17;802781674;Is there a knife somewhere in the room?;False;[10];36;
existence;17;407798838;Do we have any apples?;True;[9];36;
existence;17;510249817;Is there an apple in the room?;False;[9];36;
existence;17;995596910;Is there a knife somewhere in the room?;True;[10];36;
existence;17;938237252;Is there a knife in the room?;False;[10];36;
existence;18;981957370;Please tell me if there is a bowl somewhere in the room.;True;[7];36;
existence;18;198328352;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;18;119825145;Please tell me if there is a tomato somewhere in the room.;True;[6];36;
existence;18;580820976;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;18;239985922;Is there a mug somewhere nearby?;True;[13];36;
existence;18;607828383;Is there a mug somewhere nearby?;False;[13];36;
existence;18;726731928;Do we have any bowls?;True;[7];36;
existence;18;615115363;Is there a bowl in the room?;False;[7];36;
existence;19;491744274;I think a mug is in the room. Is that correct?;True;[13];36;
existence;19;587619237;I think a mug is in the room. Is that correct?;False;[13];36;
existence;19;619329680;Do we have any mugs?;True;[13];36;
existence;19;574724489;Is there a mug somewhere nearby?;False;[13];36;
existence;19;841428076;Is there a potato somewhere in the room?;True;[2];36;
existence;19;829130624;Is there a potato in the room?;False;[2];36;
existence;19;436923657;I think a fork is in the room. Is that correct?;True;[3];36;
existence;19;504611584;Is there a fork somewhere nearby?;False;[3];36;
existence;20;435360109;Please tell me if there is a knife somewhere in the room.;False;[10];36;
existence;20;443584668;I think a knife is in the room. Is that correct?;True;[10];36;
existence;20;623228841;Do we have any knives?;True;[10];36;
existence;20;158645080;Is there a knife somewhere in the room?;False;[10];36;
existence;20;193632368;Is there an apple in the room?;False;[9];36;
existence;20;157032888;I think an apple is in the room. Is that correct?;True;[9];36;
existence;20;144259865;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;20;288050409;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;22;999000446;Is there a knife somewhere in the room?;False;[10];36;
existence;22;79558132;I think a knife is in the room. Is that correct?;True;[10];36;
existence;22;125480399;Is there a mug somewhere nearby?;True;[13];36;
existence;22;992118746;Is there a mug somewhere nearby?;False;[13];36;
existence;22;110426975;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;22;991348803;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;22;218175116;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;22;895346619;Is there a tomato somewhere nearby?;False;[6];36;
existence;23;765253612;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;23;409956412;Is there an egg in the room?;False;[5];36;
existence;23;744134101;Is there a plate somewhere nearby?;True;[4];36;
existence;23;834764582;Is there a plate in the room?;False;[4];36;
existence;23;897045825;Is there a potato somewhere in the room?;False;[2];36;
existence;23;140851813;I think a potato is in the room. Is that correct?;True;[2];36;
existence;23;929205916;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;23;481437342;Is there an egg somewhere in the room?;False;[5];36;
existence;24;254670352;Is there a spoon somewhere in the room?;True;[1];36;
existence;24;654471709;Is there a spoon somewhere in the room?;False;[1];36;
existence;24;918309431;Is there a spoon somewhere nearby?;True;[1];36;
existence;24;326903018;Is there a spoon somewhere nearby?;False;[1];36;
existence;24;28921260;Is there a head of lettuce somewhere in the room?;False;[8];36;
existence;24;640173033;Please tell me if there is a head of lettuce somewhere in the room.;True;[8];36;
existence;24;629359476;Do we have any bowls?;True;[7];36;
existence;24;377221063;Do we have any bowls?;False;[7];36;
existence;25;605050315;Is there a knife in the room?;False;[10];36;
existence;25;405074490;Is there a knife somewhere in the room?;True;[10];36;
existence;25;782224713;Do we have any mugs?;True;[13];36;
existence;25;902735787;Is there a mug somewhere nearby?;False;[13];36;
existence;25;492656811;Is there a bowl somewhere nearby?;True;[7];36;
existence;25;841524721;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;25;733750402;Is there a potato in the room?;True;[2];36;
existence;25;117202988;Is there a potato somewhere nearby?;False;[2];36;
existence;26;962377282;I think a mug is in the room. Is that correct?;True;[13];36;
existence;26;732323300;I think a mug is in the room. Is that correct?;False;[13];36;
existence;26;245456218;Is there an apple somewhere nearby?;True;[9];36;
existence;26;187548634;I think an apple is in the room. Is that correct?;False;[9];36;
existence;26;748845825;Is there a plate somewhere in the room?;True;[4];36;
existence;26;178243020;Please tell me if there is a plate somewhere in the room.;False;[4];36;
existence;26;964273392;Is there a plate somewhere in the room?;True;[4];36;
existence;26;580652783;Is there a plate in the room?;False;[4];36;
existence;27;791824720;I think a knife is in the room. Is that correct?;True;[10];36;
existence;27;122997643;Is there a knife somewhere in the room?;False;[10];36;
existence;27;454237233;Is there an apple in the room?;False;[9];36;
existence;27;781675937;Is there an apple in the room?;True;[9];36;
existence;27;723230815;I think a knife is in the room. Is that correct?;True;[10];36;
existence;27;477922502;Is there a knife in the room?;False;[10];36;
existence;27;602282708;Is there a fork somewhere nearby?;False;[3];36;
existence;27;58455703;Is there a fork in the room?;True;[3];36;
existence;28;640379603;Do we have any forks?;True;[3];36;
existence;28;394844517;Is there a fork somewhere nearby?;False;[3];36;
existence;28;86091349;Is there a spoon somewhere nearby?;True;[1];36;
existence;28;288996797;Do we have any spoons?;False;[1];36;
existence;28;197750953;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;28;867859338;Do we have any loaves of bread?;False;[12];36;
existence;28;556318835;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;28;336303396;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;29;925952815;Do we have any knives?;True;[10];36;
existence;29;388139677;Is there a knife somewhere nearby?;False;[10];36;
existence;29;4475638;Is there a potato in the room?;False;[2];36;
existence;29;296119924;Is there a potato somewhere nearby?;True;[2];36;
existence;29;237805051;Is there a tomato somewhere nearby?;True;[6];36;
existence;29;769652145;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;29;705130378;Is there a knife in the room?;True;[10];36;
existence;29;605575170;Is there a knife somewhere nearby?;False;[10];36;
existence;30;933391608;I think an apple is in the room. Is that correct?;True;[9];36;
existence;30;131373558;I think an apple is in the room. Is that correct?;False;[9];36;
existence;30;71053596;Is there a potato somewhere in the room?;True;[2];36;
existence;30;465210827;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;30;777210643;Is there a spoon in the room?;False;[1];36;
existence;30;864345336;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;30;63696945;Please tell me if there is a loaf of bread somewhere in the room.;True;[12];36;
existence;30;281223881;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;6;980808012;Is there a plate somewhere in the room?;False;[4];36;
existence;6;125355682;Do we have any plates?;True;[4];36;
existence;6;752952852;I think a fork is in the room. Is that correct?;True;[3];36;
existence;6;198416233;Is there a fork in the room?;False;[3];36;
existence;6;873359905;Is there a tomato in the room?;True;[6];36;
existence;6;583212757;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;6;136547578;Is there a tomato somewhere in the room?;True;[6];36;
existence;6;262889680;Do we have any tomatoes?;False;[6];36;
existence;8;793410348;Do we have any heads of lettuce?;True;[8];36;
existence;8;773268175;Do we have any heads of lettuce?;False;[8];36;
existence;8;566920320;Is there a knife in the room?;False;[10];36;
existence;8;771515118;Is there a knife somewhere in the room?;True;[10];36;
existence;8;939882171;Is there a bowl somewhere in the room?;True;[7];36;
existence;8;389863872;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;8;125080283;Is there a potato somewhere nearby?;True;[2];36;
existence;8;260435286;Is there a potato in the room?;False;[2];36;
existence;9;477186675;Please tell me if there is a plate somewhere in the room.;True;[4];36;
existence;9;88289498;Is there a plate somewhere nearby?;False;[4];36;
existence;9;379433938;Do we have any spoons?;True;[1];36;
existence;9;25604;Please tell me if there is a spoon somewhere in the room.;False;[1];36;
existence;9;536038629;Is there a mug somewhere nearby?;True;[13];36;
existence;9;212320245;Is there a mug somewhere nearby?;False;[13];36;
existence;9;193675530;Do we have any potatoes?;True;[2];36;
existence;9;957152437;Is there a potato somewhere in the room?;False;[2];36;
existence;10;130678769;Is there a fork in the room?;False;[3];36;
existence;10;617726210;Is there a fork in the room?;True;[3];36;
existence;10;734641591;Is there an egg somewhere in the room?;True;[5];36;
existence;10;521181050;Is there an egg somewhere nearby?;False;[5];36;
existence;10;801435757;Is there a fork somewhere nearby?;True;[3];36;
