question_type;scene_number;seed;question;answer;question_object_ids;container_id
counting;14;447943779;Please tell me how many potatoes there are somewhere in the room?;3;[2];36;
counting;14;165631487;Please tell me how many forks there are somewhere in the room?;0;[3];36;
counting;14;933024659;How many forks are there in the room?;1;[3];36;
counting;14;360252727;Count the number of forks in this room.;2;[3];36;
counting;14;702127559;There are between 0 and 3 forks in the room. How many are there?;3;[3];36;
counting;14;923866891;Count the number of apples in this room.;0;[9];36;
counting;14;143519199;Count the number of apples in this room.;1;[9];36;
counting;14;37805242;How many apples are there in the room?;2;[9];36;
counting;14;478539553;Count the number of apples in this room.;3;[9];36;
counting;14;181601552;Please tell me how many bowls are around here?;0;[7];36;
counting;14;17522950;Please tell me how many bowls there are somewhere in the room?;1;[7];36;
counting;14;617507301;There are between 0 and 3 bowls in the room. How many are there?;2;[7];36;
counting;14;776277346;There are between 0 and 3 bowls in the room. How many are there?;3;[7];36;
counting;16;631946596;Count the number of forks in this room.;0;[3];36;
counting;16;371185734;Count the number of forks in this room.;1;[3];36;
counting;16;481952418;How many forks are there in the room?;2;[3];36;
counting;16;620606127;Please tell me how many forks are around here?;3;[3];36;
counting;17;217989739;Please tell me how many loaves of bread are around here?;0;[12];36;
counting;17;671288251;There are between 0 and 3 loaves of bread in the room. How many are there?;1;[12];36;
counting;17;80776810;Please tell me how many loaves of bread are around here?;2;[12];36;
counting;17;8366310;How many loaves of bread are there in the room?;3;[12];36;
counting;17;754678152;Count the number of eggs in this room.;0;[5];36;
counting;17;707861604;There are between 0 and 3 eggs in the room. How many are there?;1;[5];36;
counting;17;480084281;Count the number of eggs in this room.;2;[5];36;
counting;17;606092481;How many eggs are there in the room?;3;[5];36;
counting;17;452694764;Please tell me how many apples there are somewhere in the room?;0;[9];36;
counting;17;945798203;There are between 0 and 3 apples in the room. How many are there?;1;[9];36;
counting;17;287207447;Count the number of apples in this room.;2;[9];36;
counting;17;522497904;Please tell me how many apples are around here?;3;[9];36;
counting;17;680205044;Please tell me how many spoons are around here?;0;[1];36;
counting;17;642664573;Count the number of spoons in this room.;1;[1];36;
counting;17;359871425;Please tell me how many spoons there are somewhere in the room?;2;[1];36;
counting;17;78196868;There are between 0 and 3 spoons in the room. How many are there?;3;[1];36;
counting;17;254074874;There are between 0 and 3 forks in the room. How many are there?;0;[3];36;
counting;17;464255733;Count the number of forks in this room.;1;[3];36;
counting;17;395102163;There are between 0 and 3 forks in the room. How many are there?;2;[3];36;
counting;17;246319593;Count the number of forks in this room.;3;[3];36;
counting;17;914868835;How many loaves of bread are there in the room?;0;[12];36;
counting;17;906456766;Please tell me how many loaves of bread are around here?;1;[12];36;
counting;17;820136262;There are between 0 and 3 loaves of bread in the room. How many are there?;2;[12];36;
counting;17;475373106;Count the number of loaves of bread in this room.;3;[12];36;
counting;18;130348555;Please tell me how many heads of lettuce there are somewhere in the room?;0;[8];36;
counting;18;411721603;Count the number of heads of lettuce in this room.;1;[8];36;
counting;18;948655798;Count the number of heads of lettuce in this room.;2;[8];36;
counting;18;871422754;There are between 0 and 3 heads of lettuce in the room. How many are there?;3;[8];36;
counting;18;777403958;Please tell me how many forks there are somewhere in the room?;0;[3];36;
counting;18;572145964;How many forks are there in the room?;1;[3];36;
counting;18;138902858;Count the number of forks in this room.;2;[3];36;
counting;18;362971216;Please tell me how many forks there are somewhere in the room?;3;[3];36;
counting;19;822438491;Please tell me how many eggs there are somewhere in the room?;0;[5];36;
counting;19;463120671;How many eggs are there in the room?;1;[5];36;
counting;19;280501408;Please tell me how many eggs are around here?;2;[5];36;
counting;19;95327392;Please tell me how many eggs there are somewhere in the room?;3;[5];36;
counting;19;157214389;There are between 0 and 3 bowls in the room. How many are there?;0;[7];36;
counting;19;894676560;How many bowls are there in the room?;1;[7];36;
counting;19;472375306;There are between 0 and 3 bowls in the room. How many are there?;2;[7];36;
counting;19;618223234;Please tell me how many bowls there are somewhere in the room?;3;[7];36;
counting;19;428623179;Please tell me how many knives are around here?;0;[10];36;
counting;19;510571512;There are between 0 and 3 knives in the room. How many are there?;1;[10];36;
counting;19;695330767;Please tell me how many knives are around here?;2;[10];36;
counting;19;429039049;Please tell me how many knives there are somewhere in the room?;3;[10];36;
counting;19;647058458;How many heads of lettuce are there in the room?;0;[8];36;
counting;19;291461444;There are between 0 and 3 heads of lettuce in the room. How many are there?;1;[8];36;
counting;19;101411943;There are between 0 and 3 heads of lettuce in the room. How many are there?;2;[8];36;
counting;19;625780726;How many heads of lettuce are there in the room?;3;[8];36;
counting;19;675215828;How many loaves of bread are there in the room?;0;[12];36;
counting;19;15705938;There are between 0 and 3 loaves of bread in the room. How many are there?;1;[12];36;
counting;19;938943832;How many loaves of bread are there in the room?;2;[12];36;
counting;19;859273134;Count the number of loaves of bread in this room.;3;[12];36;
counting;19;497476207;Please tell me how many loaves of bread are around here?;0;[12];36;
counting;19;579720400;How many loaves of bread are there in the room?;1;[12];36;
counting;19;436920822;Please tell me how many loaves of bread are around here?;2;[12];36;
counting;19;220783943;Please tell me how many loaves of bread are around here?;3;[12];36;
counting;20;335082796;There are between 0 and 3 spoons in the room. How many are there?;0;[1];36;
counting;20;974055985;There are between 0 and 3 spoons in the room. How many are there?;1;[1];36;
counting;20;334599460;How many spoons are there in the room?;2;[1];36;
counting;20;514188848;Please tell me how many spoons there are somewhere in the room?;3;[1];36;
counting;20;323557765;There are between 0 and 3 bowls in the room. How many are there?;0;[7];36;
counting;20;127510810;Count the number of bowls in this room.;1;[7];36;
counting;20;97272097;Please tell me how many bowls are around here?;2;[7];36;
counting;20;581086021;Please tell me how many bowls are around here?;3;[7];36;
counting;20;772104706;Please tell me how many knives are around here?;0;[10];36;
counting;20;339069774;How many knives are there in the room?;1;[10];36;
counting;20;602551509;Count the number of knives in this room.;2;[10];36;
counting;20;261992541;How many knives are there in the room?;3;[10];36;
counting;20;729962040;Please tell me how many potatoes are around here?;0;[2];36;
counting;20;97949846;Please tell me how many potatoes are around here?;1;[2];36;
counting;20;585369458;Please tell me how many potatoes there are somewhere in the room?;2;[2];36;
counting;20;766296941;How many potatoes are there in the room?;3;[2];36;
counting;20;498308456;Please tell me how many plates are around here?;0;[4];36;
counting;20;935958824;Count the number of plates in this room.;1;[4];36;
counting;20;546009751;Please tell me how many plates are around here?;2;[4];36;
counting;20;431526747;How many plates are there in the room?;3;[4];36;
counting;20;406447398;Count the number of knives in this room.;0;[10];36;
counting;20;635671402;There are between 0 and 3 knives in the room. How many are there?;1;[10];36;
counting;20;967308284;Please tell me how many knives are around here?;2;[10];36;
counting;20;718878731;How many knives are there in the room?;3;[10];36;
counting;20;415416651;Please tell me how many loaves of bread there are somewhere in the room?;0;[12];36;
counting;20;776250828;There are between 0 and 3 loaves of bread in the room. How many are there?;1;[12];36;
counting;20;606418357;Please tell me how many loaves of bread are around here?;2;[12];36;
counting;20;404123637;Count the number of loaves of bread in this room.;3;[12];36;
counting;20;449286332;How many heads of lettuce are there in the room?;0;[8];36;
counting;20;118632296;There are between 0 and 3 heads of lettuce in the room. How many are there?;1;[8];36;
counting;20;915589551;How many heads of lettuce are there in the room?;2;[8];36;
counting;20;315051430;Please tell me how many heads of lettuce are around here?;3;[8];36;
counting;22;740483295;How many spoons are there in the room?;0;[1];36;
counting;22;184359848;There are between 0 and 3 spoons in the room. How many are there?;1;[1];36;
counting;22;640665557;Please tell me how many spoons there are somewhere in the room?;2;[1];36;
counting;22;155390444;There are between 0 and 3 spoons in the room. How many are there?;3;[1];36;
counting;22;620534680;There are between 0 and 3 heads of lettuce in the room. How many are there?;0;[8];36;
counting;22;239594645;Please tell me how many heads of lettuce there are somewhere in the room?;1;[8];36;
counting;22;859633391;Please tell me how many heads of lettuce there are somewhere in the room?;2;[8];36;
counting;22;750371149;There are between 0 and 3 heads of lettuce in the room. How many are there?;3;[8];36;
counting;22;362668350;Please tell me how many knives there are somewhere in the room?;0;[10];36;
counting;22;310890719;Please tell me how many knives there are somewhere in the room?;1;[10];36;
counting;22;553751408;There are between 0 and 3 knives in the room. How many are there?;2;[10];36;
counting;22;456471651;How many knives are there in the room?;3;[10];36;
counting;22;6049556;There are between 0 and 3 mugs in the room. How many are there?;0;[13];36;
